timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
484112.354,19.043,25.391,34.668,17.578,-142.578,0.000,0.000,0.000
484112.358,23.438,25.391,31.738,45.410,192.871,0.000,0.000,0.000
484112.362,18.066,32.227,41.504,43.457,228.516,0.000,0.000,0.000
484112.366,8.301,30.762,41.016,10.254,-79.590,0.000,0.000,0.000
484112.370,21.484,28.809,33.203,14.648,-190.918,0.000,0.000,0.000
484112.374,33.691,26.855,28.809,44.434,98.633,0.000,0.000,0.000
484112.378,27.832,30.273,25.391,41.992,260.742,0.000,0.000,0.000
484112.382,17.090,32.715,33.203,14.160,-25.879,0.000,0.000,0.000
484112.386,17.578,27.832,29.785,-1.953,-215.820,0.000,0.000,0.000
484112.389,30.273,30.762,22.949,22.949,59.570,0.000,0.000,0.000
484112.393,35.156,34.180,32.227,46.875,363.770,0.000,0.000,0.000
484112.397,19.043,32.227,36.621,23.926,196.777,0.000,0.000,0.000
484112.401,20.508,32.227,25.879,0.000,-93.262,0.000,0.000,0.000
484112.405,35.645,35.156,23.926,18.066,-0.977,0.000,0.000,0.000
484112.409,43.457,37.598,26.367,50.781,250.977,0.000,0.000,0.000
